fiscal_period_end,total_equity,total_debt,cash_and_equivalents,revenue,gross_profit,operating_income,ebit,net_income,shares_outstanding,revenue_ttm,gross_profit_ttm,operating_income_ttm,ebit_ttm,net_income_ttm,ticker
2022-05-01,11579000000.0,5455000000.0,3331000000.0,12516000000.0,5886000000.0,3870000000.0,3870000000.0,3328000000.0,883000000.0,25944000000.0,12408000000.0,8590000000.0,8590000000.0,7418000000.0,AMAT
2022-07-31,12070000000.0,5456000000.0,2956000000.0,19036000000.0,8892000000.0,5794000000.0,5794000000.0,4934000000.0,877000000.0,28040000000.0,13331000000.0,9509000000.0,9509000000.0,8176000000.0,AMAT
2022-10-30,12194000000.0,5457000000.0,1995000000.0,-12038000000.0,-5744000000.0,-3852000000.0,-3852000000.0,-3529000000.0,844000000.0,25785000000.0,11993000000.0,7788000000.0,7788000000.0,6525000000.0,AMAT
2023-01-29,13420000000.0,5657000000.0,3547000000.0,6739000000.0,3145000000.0,1970000000.0,1970000000.0,1717000000.0,845000000.0,26253000000.0,12179000000.0,7782000000.0,7782000000.0,6450000000.0,AMAT
2023-04-30,14129000000.0,5658000000.0,4588000000.0,13369000000.0,6239000000.0,3881000000.0,3881000000.0,3292000000.0,844000000.0,27106000000.0,12532000000.0,7793000000.0,7793000000.0,6414000000.0,AMAT
2023-07-30,15093000000.0,5659000000.0,6025000000.0,19794000000.0,9215000000.0,5683000000.0,5683000000.0,4852000000.0,842000000.0,27864000000.0,12855000000.0,7682000000.0,7682000000.0,6332000000.0,AMAT
2023-10-29,16349000000.0,5461000000.0,6132000000.0,-13385000000.0,-6215000000.0,-3880000000.0,-3880000000.0,-3005000000.0,833000000.0,26517000000.0,12384000000.0,7654000000.0,7654000000.0,6856000000.0,AMAT
2024-01-28,17429000000.0,5562000000.0,6854000000.0,6707000000.0,3204000000.0,1967000000.0,1967000000.0,2019000000.0,831000000.0,26485000000.0,12443000000.0,7651000000.0,7651000000.0,7158000000.0,AMAT
2024-04-28,18199000000.0,5562000000.0,7085000000.0,13353000000.0,6357000000.0,3879000000.0,3879000000.0,3741000000.0,831000000.0,26469000000.0,12561000000.0,7649000000.0,7649000000.0,7607000000.0,AMAT
2024-07-28,18840000000.0,6257000000.0,8288000000.0,20131000000.0,9562000000.0,5821000000.0,5821000000.0,5446000000.0,829000000.0,26806000000.0,12908000000.0,7787000000.0,7787000000.0,8201000000.0,AMAT
2024-10-27,19001000000.0,6160000000.0,8022000000.0,-13015000000.0,-6226000000.0,-3800000000.0,-3800000000.0,-4029000000.0,818000000.0,27176000000.0,12897000000.0,7867000000.0,7867000000.0,7177000000.0,AMAT
2025-01-26,18625000000.0,6161000000.0,6264000000.0,7166000000.0,3496000000.0,2175000000.0,2175000000.0,1185000000.0,814000000.0,27635000000.0,13189000000.0,8075000000.0,8075000000.0,6343000000.0,AMAT
2025-04-27,18961000000.0,6162000000.0,6169000000.0,14266000000.0,6981000000.0,4344000000.0,4344000000.0,3322000000.0,811000000.0,28548000000.0,13813000000.0,8540000000.0,8540000000.0,5924000000.0,AMAT
2025-07-27,19504000000.0,6163000000.0,5384000000.0,21568000000.0,10543000000.0,6577000000.0,6577000000.0,5101000000.0,807000000.0,29985000000.0,14794000000.0,9296000000.0,9296000000.0,5579000000.0,AMAT
2025-10-26,20415000000.0,6455000000.0,7241000000.0,-14632000000.0,-7212000000.0,-4807000000.0,-4807000000.0,-2610000000.0,793000000.0,28368000000.0,13808000000.0,8289000000.0,8289000000.0,6998000000.0,AMAT
2008-03-31,,,1014000000.0,,,,,365000000.0,453000000.0,,,,,,NEM
2008-06-30,,,1036000000.0,,,,,636000000.0,454000000.0,,,,,,NEM
2008-09-30,,,853000000.0,,,,,827000000.0,454000000.0,,,,,,NEM
2008-12-31,7291000000.0,3241000000.0,435000000.0,,,,,831000000.0,454000000.0,,,,,2659000000.0,NEM
2009-03-31,8771000000.0,2972000000.0,1451000000.0,,606000000.0,,,189000000.0,472000000.0,,,,,2483000000.0,NEM
2009-06-30,9263000000.0,3031000000.0,544000000.0,,726000000.0,,,351000000.0,483000000.0,,,,,2198000000.0,NEM
2009-09-30,9923000000.0,4923000000.0,3022000000.0,,1083000000.0,,,739000000.0,485000000.0,,,,,2110000000.0,NEM
2009-12-31,10703000000.0,4809000000.0,3215000000.0,,,,,-531000000.0,487000000.0,,,,,748000000.0,NEM
2010-03-31,11350000000.0,4574000000.0,3364000000.0,,1135000000.0,,,546000000.0,491000000.0,,,,,1105000000.0,NEM
2010-06-30,11515000000.0,4575000000.0,3602000000.0,,1062000000.0,,,928000000.0,491000000.0,,,,,1682000000.0,NEM
2010-09-30,12248000000.0,4578000000.0,3951000000.0,,1447000000.0,,,1465000000.0,492000000.0,,,,,2408000000.0,NEM
2010-12-31,13345000000.0,4441000000.0,4056000000.0,,-2242000000.0,,,-662000000.0,492000000.0,,1402000000.0,,,2277000000.0,NEM
2011-03-31,14092000000.0,4430000000.0,4533000000.0,,1255000000.0,,,514000000.0,493000000.0,,1522000000.0,,,2245000000.0,NEM
2011-06-30,14328000000.0,4310000000.0,1855000000.0,,1174000000.0,,,901000000.0,494000000.0,,1634000000.0,,,2218000000.0,NEM
2011-09-30,13860000000.0,4237000000.0,2135000000.0,,1460000000.0,,,1394000000.0,494000000.0,,1647000000.0,,,2147000000.0,NEM
2011-12-31,12896000000.0,4313000000.0,1760000000.0,,-2466000000.0,,,-2443000000.0,494000000.0,,1423000000.0,,,366000000.0,NEM
2012-03-31,13075000000.0,6150000000.0,2612000000.0,,1419000000.0,,,490000000.0,495000000.0,,1587000000.0,,,342000000.0,NEM
2012-06-30,12912000000.0,6128000000.0,1897000000.0,,963000000.0,,,769000000.0,496000000.0,,1376000000.0,,,210000000.0,NEM
2012-09-30,13355000000.0,6124000000.0,1549000000.0,,1103000000.0,,,1136000000.0,496000000.0,,1019000000.0,,,-48000000.0,NEM
2012-12-31,13773000000.0,6298000000.0,1561000000.0,,-2468000000.0,,,-586000000.0,496000000.0,,1017000000.0,,,1809000000.0,NEM
2013-03-31,13894000000.0,6389000000.0,1378000000.0,,848000000.0,,,315000000.0,497000000.0,,446000000.0,,,1634000000.0,NEM
2013-06-30,11226000000.0,6774000000.0,1248000000.0,,749000000.0,,,-1704000000.0,497000000.0,,232000000.0,,,-839000000.0,NEM
2013-09-30,11533000000.0,6536000000.0,1475000000.0,,1373000000.0,,,-1296000000.0,497000000.0,,502000000.0,,,-3271000000.0,NEM
2013-12-31,10141000000.0,6740000000.0,1555000000.0,,-2660000000.0,,,223000000.0,498000000.0,,310000000.0,,,-2462000000.0,NEM
2014-03-31,10019000000.0,6761000000.0,1475000000.0,,363000000.0,,,100000000.0,498000000.0,,-175000000.0,,,-2677000000.0,NEM
2014-06-30,10231000000.0,6785000000.0,1653000000.0,,378000000.0,,,280000000.0,498000000.0,,-546000000.0,,,-693000000.0,NEM
2014-09-30,10381000000.0,6773000000.0,1778000000.0,,223000000.0,,,493000000.0,499000000.0,,-1696000000.0,,,1096000000.0,NEM
2014-12-31,10274000000.0,6646000000.0,2403000000.0,,-476000000.0,,,-365000000.0,499000000.0,,488000000.0,,,508000000.0,NEM
2015-03-31,10462000000.0,6452000000.0,2598000000.0,,641000000.0,,,183000000.0,499000000.0,,766000000.0,,,591000000.0,NEM
2015-06-30,11271000000.0,6383000000.0,3308000000.0,,587000000.0,,,255000000.0,502000000.0,,975000000.0,,,566000000.0,NEM
2015-09-30,11544000000.0,6351000000.0,2964000000.0,,544000000.0,,,474000000.0,511000000.0,,1296000000.0,,,547000000.0,NEM
2015-12-31,11350000000.0,6236000000.0,2782000000.0,,-1632000000.0,,,-692000000.0,516000000.0,,140000000.0,,,220000000.0,NEM
2016-03-31,11349000000.0,5704000000.0,2461000000.0,,314000000.0,,,52000000.0,530000000.0,,-187000000.0,,,89000000.0,NEM
2016-06-30,11423000000.0,5571000000.0,2902000000.0,,465000000.0,,,75000000.0,530000000.0,,-309000000.0,,,-91000000.0,NEM
2016-09-30,11102000000.0,5116000000.0,2099000000.0,,448000000.0,,,-283000000.0,530000000.0,,-405000000.0,,,-848000000.0,NEM
2016-12-31,10721000000.0,4615000000.0,2756000000.0,,-914000000.0,,,-471000000.0,530000000.0,,313000000.0,,,-627000000.0,NEM
2017-03-31,10755000000.0,4621000000.0,2919000000.0,1690000000.0,403000000.0,,,46000000.0,532000000.0,,402000000.0,,,-633000000.0,NEM
2017-06-30,10928000000.0,4623000000.0,3105000000.0,3565000000.0,524000000.0,,,223000000.0,533000000.0,,461000000.0,,,-485000000.0,NEM
2017-09-30,11138000000.0,4050000000.0,2969000000.0,5444000000.0,470000000.0,,,429000000.0,533000000.0,,483000000.0,,,227000000.0,NEM
2017-12-31,10609000000.0,4065000000.0,3259000000.0,-3320000000.0,-910000000.0,,,-796000000.0,533000000.0,7379000000.0,487000000.0,,,-98000000.0,NEM
2018-03-31,10575000000.0,4095000000.0,3111000000.0,1817000000.0,459000000.0,,,192000000.0,534000000.0,7506000000.0,543000000.0,,,48000000.0,NEM
2018-06-30,10813000000.0,4042000000.0,3127000000.0,3479000000.0,381000000.0,,,484000000.0,534000000.0,7420000000.0,400000000.0,,,309000000.0,NEM
2018-09-30,10597000000.0,4043000000.0,3068000000.0,5205000000.0,401000000.0,,,339000000.0,533000000.0,7181000000.0,331000000.0,,,219000000.0,NEM
2018-12-31,10502000000.0,4044000000.0,3397000000.0,-3248000000.0,-700000000.0,,,-674000000.0,533000000.0,7253000000.0,541000000.0,,,341000000.0,NEM
2019-03-31,10499000000.0,4046000000.0,3545000000.0,1803000000.0,483000000.0,,,87000000.0,534000000.0,7239000000.0,565000000.0,,,236000000.0,NEM
2019-06-30,19354000000.0,6101000000.0,1827000000.0,4060000000.0,331000000.0,,,62000000.0,651000000.0,7820000000.0,515000000.0,,,-186000000.0,NEM
2019-09-30,21430000000.0,6765000000.0,2712000000.0,6773000000.0,711000000.0,,,2240000000.0,708000000.0,9388000000.0,825000000.0,,,1715000000.0,NEM
2019-12-31,21420000000.0,6138000000.0,2243000000.0,-2896000000.0,-745000000.0,,,416000000.0,808000000.0,9740000000.0,780000000.0,,,2805000000.0,NEM
2020-03-31,21806000000.0,6116000000.0,3709000000.0,2581000000.0,,,,822000000.0,807000000.0,10518000000.0,,,,3540000000.0,NEM
2020-06-30,22004000000.0,6030000000.0,3808000000.0,4946000000.0,,,,1166000000.0,805000000.0,11404000000.0,,,,4644000000.0,NEM
2020-09-30,22661000000.0,6030000000.0,4828000000.0,8116000000.0,,,,2005000000.0,804000000.0,12747000000.0,,,,4409000000.0,NEM
2020-12-31,23008000000.0,6031000000.0,5540000000.0,-4146000000.0,,,,-1164000000.0,800000000.0,11497000000.0,,,,2829000000.0,NEM
2021-03-31,23127000000.0,6030000000.0,5518000000.0,2872000000.0,,743000000.0,743000000.0,559000000.0,801000000.0,11788000000.0,,,,2566000000.0,NEM
2021-06-30,23239000000.0,5480000000.0,4583000000.0,5937000000.0,,1686000000.0,1686000000.0,1209000000.0,801000000.0,12779000000.0,,,,2609000000.0,NEM
2021-09-30,22712000000.0,5482000000.0,4636000000.0,8832000000.0,,1615000000.0,1615000000.0,1212000000.0,800000000.0,13495000000.0,,,,1816000000.0,NEM
2021-12-31,22022000000.0,5652000000.0,4992000000.0,-5419000000.0,,-2936000000.0,-2936000000.0,-1814000000.0,792000000.0,12222000000.0,,1108000000.0,1108000000.0,1166000000.0,NEM
2022-03-31,21449000000.0,5566000000.0,4272000000.0,3023000000.0,,628000000.0,628000000.0,448000000.0,793000000.0,12373000000.0,,993000000.0,993000000.0,1055000000.0,NEM
2022-06-30,21421000000.0,5568000000.0,4307000000.0,6081000000.0,,1036000000.0,1036000000.0,835000000.0,793000000.0,12517000000.0,,343000000.0,343000000.0,681000000.0,NEM
2022-09-30,21219000000.0,5569000000.0,3058000000.0,8715000000.0,,1332000000.0,1332000000.0,1048000000.0,793000000.0,12400000000.0,,60000000.0,60000000.0,517000000.0,NEM
2022-12-31,19354000000.0,5571000000.0,2877000000.0,-5904000000.0,,-3047000000.0,-3047000000.0,-2760000000.0,793000000.0,11915000000.0,,-51000000.0,-51000000.0,-429000000.0,NEM
2023-03-31,19377000000.0,5572000000.0,2657000000.0,2679000000.0,,539000000.0,539000000.0,351000000.0,794000000.0,11571000000.0,,-140000000.0,-140000000.0,-526000000.0,NEM
2023-06-30,19225000000.0,5574000000.0,2829000000.0,5362000000.0,,839000000.0,839000000.0,506000000.0,794000000.0,10852000000.0,,-337000000.0,-337000000.0,-855000000.0,NEM
2023-09-30,19074000000.0,5575000000.0,3190000000.0,7855000000.0,,1071000000.0,1071000000.0,664000000.0,795000000.0,9992000000.0,,-598000000.0,-598000000.0,-1239000000.0,NEM
2023-12-31,29027000000.0,8874000000.0,3002000000.0,-4084000000.0,,-4480000000.0,-4480000000.0,-4015000000.0,1152000000.0,11812000000.0,,-2031000000.0,-2031000000.0,-2494000000.0,NEM
2024-03-31,28890000000.0,8933000000.0,2336000000.0,4023000000.0,,428000000.0,428000000.0,170000000.0,1153000000.0,13156000000.0,,-2142000000.0,-2142000000.0,-2675000000.0,NEM
2024-06-30,29379000000.0,8692000000.0,2602000000.0,8425000000.0,,1464000000.0,1464000000.0,1023000000.0,1153000000.0,16219000000.0,,-1517000000.0,-1517000000.0,-2158000000.0,NEM
2024-09-30,29712000000.0,8550000000.0,3016000000.0,13030000000.0,,2523000000.0,2523000000.0,1945000000.0,1151000000.0,21394000000.0,,-65000000.0,-65000000.0,-877000000.0,NEM
2024-12-31,29928000000.0,8476000000.0,3619000000.0,-6796000000.0,,162000000.0,162000000.0,210000000.0,1127000000.0,18682000000.0,,4577000000.0,4577000000.0,3348000000.0,NEM
2025-03-31,31248000000.0,7507000000.0,4698000000.0,5010000000.0,,2471000000.0,2471000000.0,1891000000.0,1126000000.0,19669000000.0,,6620000000.0,6620000000.0,5069000000.0,NEM
2025-06-30,32112000000.0,7132000000.0,6185000000.0,10327000000.0,,5589000000.0,5589000000.0,3952000000.0,1118000000.0,21571000000.0,,10745000000.0,10745000000.0,7998000000.0,NEM
2025-09-30,33226000000.0,5180000000.0,5639000000.0,15851000000.0,,8096000000.0,8096000000.0,5784000000.0,1111000000.0,24392000000.0,,16318000000.0,16318000000.0,11837000000.0,NEM
2007-12-31,15585000000.0,,878000000.0,16283000000.0,,3375000000.0,3375000000.0,1855000000.0,531900000.0,,,,,,UNP
2008-06-30,15566000000.0,,611000000.0,8838000000.0,,1719000000.0,1719000000.0,974000000.0,516336000.0,,,,,,UNP
2008-09-30,15735000000.0,,857000000.0,13684000000.0,,2934000000.0,2934000000.0,1677000000.0,513076000.0,,,,,,UNP
2008-12-31,15447000000.0,8607000000.0,1249000000.0,17970000000.0,,4075000000.0,4075000000.0,2338000000.0,503225705.0,56775000000.0,,12103000000.0,12103000000.0,6844000000.0,UNP
2009-03-31,15522000000.0,,1466000000.0,3415000000.0,,671000000.0,671000000.0,362000000.0,502700000.0,43907000000.0,,9399000000.0,9399000000.0,5351000000.0,UNP
2009-06-30,16019000000.0,9816000000.0,1656000000.0,6718000000.0,,1423000000.0,1423000000.0,830000000.0,504274996.0,41787000000.0,,9103000000.0,9103000000.0,5207000000.0,UNP
2009-09-30,16429000000.0,9620000000.0,1435000000.0,10389000000.0,,2390000000.0,2390000000.0,1347000000.0,504534252.0,38492000000.0,,8559000000.0,8559000000.0,4877000000.0,UNP
2009-12-31,16941000000.0,9636000000.0,1850000000.0,-24662000000.0,,-4636000000.0,-4636000000.0,-2608000000.0,505039952.0,-4140000000.0,,-152000000.0,-152000000.0,-69000000.0,UNP
2010-03-31,17213000000.0,9480000000.0,1753000000.0,3965000000.0,,988000000.0,988000000.0,516000000.0,506104823.0,-3590000000.0,,165000000.0,165000000.0,85000000.0,UNP
2010-06-30,17323000000.0,9117000000.0,1317000000.0,8147000000.0,,2267000000.0,2267000000.0,1227000000.0,499794656.0,-2161000000.0,,1009000000.0,1009000000.0,482000000.0,UNP
2010-09-30,17436000000.0,9060000000.0,1358000000.0,12555000000.0,,3668000000.0,3668000000.0,2005000000.0,493053819.0,5000000.0,,2287000000.0,2287000000.0,1140000000.0,UNP
2010-12-31,17763000000.0,9003000000.0,1086000000.0,-7152000000.0,,-1625000000.0,-1625000000.0,-814000000.0,491565880.0,17515000000.0,,5298000000.0,5298000000.0,2934000000.0,UNP
2011-03-31,18046000000.0,9016000000.0,1248000000.0,4490000000.0,,1137000000.0,1137000000.0,639000000.0,490574164.0,18040000000.0,,5447000000.0,5447000000.0,3057000000.0,UNP
2011-06-30,18306000000.0,8759000000.0,1055000000.0,9348000000.0,,2529000000.0,2529000000.0,1424000000.0,487935652.0,19241000000.0,,5709000000.0,5709000000.0,3254000000.0,UNP
2011-09-30,18565000000.0,8765000000.0,1647000000.0,14449000000.0,,4107000000.0,4107000000.0,2328000000.0,483366930.0,21135000000.0,,6148000000.0,6148000000.0,3577000000.0,UNP
2011-12-31,18578000000.0,8697000000.0,1217000000.0,-8730000000.0,,-2049000000.0,-2049000000.0,-1099000000.0,479929530.0,19557000000.0,,5724000000.0,5724000000.0,3292000000.0,UNP
2012-03-31,18755000000.0,8066000000.0,995000000.0,5112000000.0,,1510000000.0,1510000000.0,863000000.0,476914329.0,20179000000.0,,6097000000.0,6097000000.0,3516000000.0,UNP
2012-06-30,19087000000.0,8636000000.0,1201000000.0,10333000000.0,,3234000000.0,3234000000.0,1865000000.0,473569397.0,21164000000.0,,6802000000.0,6802000000.0,3957000000.0,UNP
2012-09-30,19549000000.0,8773000000.0,1130000000.0,15676000000.0,,5020000000.0,5020000000.0,2907000000.0,471131047.0,22391000000.0,,7715000000.0,7715000000.0,4536000000.0,UNP
2012-12-31,19877000000.0,8801000000.0,1063000000.0,-10195000000.0,,-3019000000.0,-3019000000.0,-1692000000.0,469465273.0,20926000000.0,,6745000000.0,6745000000.0,3943000000.0,UNP
2013-03-31,20144000000.0,9309000000.0,1917000000.0,5290000000.0,,1633000000.0,1633000000.0,957000000.0,467137922.0,21104000000.0,,6868000000.0,6868000000.0,4037000000.0,UNP
2013-06-30,20524000000.0,9076000000.0,1845000000.0,10760000000.0,,3511000000.0,3511000000.0,2063000000.0,464363763.0,21531000000.0,,7145000000.0,7145000000.0,4235000000.0,UNP
2013-09-30,20774000000.0,8764000000.0,1366000000.0,16333000000.0,,5473000000.0,5473000000.0,3214000000.0,460791613.0,22188000000.0,,7598000000.0,7598000000.0,4542000000.0,UNP
2013-12-31,21225000000.0,8872000000.0,1432000000.0,-10420000000.0,,-3171000000.0,-3171000000.0,-1846000000.0,456000998.0,21963000000.0,,7446000000.0,7446000000.0,4388000000.0,UNP
2014-03-31,21272000000.0,9544000000.0,1857000000.0,5638000000.0,,1854000000.0,1854000000.0,1088000000.0,453006906.0,22311000000.0,,7667000000.0,7667000000.0,4519000000.0,UNP
2014-06-30,21440000000.0,10385000000.0,1537000000.0,11653000000.0,,4050000000.0,4050000000.0,2379000000.0,899019384.0,23204000000.0,,8206000000.0,8206000000.0,4835000000.0,UNP
2014-09-30,21553000000.0,11045000000.0,1887000000.0,17835000000.0,,6380000000.0,6380000000.0,3749000000.0,890883634.0,24706000000.0,,9113000000.0,9113000000.0,5370000000.0,UNP
2014-12-31,21189000000.0,11018000000.0,1586000000.0,-11138000000.0,,-3531000000.0,-3531000000.0,-2036000000.0,883366476.0,23988000000.0,,8753000000.0,8753000000.0,5180000000.0,UNP
2015-03-31,21057000000.0,11884000000.0,1587000000.0,5614000000.0,,1977000000.0,1977000000.0,1151000000.0,877373800.0,23964000000.0,,8876000000.0,8876000000.0,5243000000.0,UNP
2015-06-30,20990000000.0,12908000000.0,2041000000.0,11043000000.0,,3926000000.0,3926000000.0,2355000000.0,869482511.0,23354000000.0,,8752000000.0,8752000000.0,5219000000.0,UNP
2015-09-30,20599000000.0,12798000000.0,1078000000.0,16605000000.0,,6134000000.0,6134000000.0,3655000000.0,855717446.0,22124000000.0,,8506000000.0,8506000000.0,5125000000.0,UNP
2015-12-31,20702000000.0,13607000000.0,1391000000.0,-11449000000.0,,-3985000000.0,-3985000000.0,-2389000000.0,849211436.0,21813000000.0,,8052000000.0,8052000000.0,4772000000.0,UNP
2016-03-31,20475000000.0,14791000000.0,2673000000.0,4829000000.0,,1687000000.0,1687000000.0,979000000.0,840938941.0,21028000000.0,,7762000000.0,7762000000.0,4600000000.0,UNP
2016-06-30,20422000000.0,14777000000.0,1830000000.0,9599000000.0,,3347000000.0,3347000000.0,1958000000.0,834070465.0,19584000000.0,,7183000000.0,7183000000.0,4203000000.0,UNP
2016-09-30,20284000000.0,15205000000.0,1909000000.0,14773000000.0,,5307000000.0,5307000000.0,3089000000.0,825198874.0,17752000000.0,,6356000000.0,6356000000.0,3637000000.0,UNP
2016-12-31,19932000000.0,14249000000.0,1277000000.0,-9260000000.0,,-3069000000.0,-3069000000.0,-1793000000.0,815824413.0,19941000000.0,,7272000000.0,7272000000.0,4233000000.0,UNP
2017-03-31,19723000000.0,14310000000.0,1049000000.0,5132000000.0,,1793000000.0,1793000000.0,1072000000.0,809169124.0,20244000000.0,,7378000000.0,7378000000.0,4326000000.0,UNP
2017-06-30,19615000000.0,15229000000.0,1286000000.0,10382000000.0,,3798000000.0,3798000000.0,2240000000.0,801484015.0,21027000000.0,,7829000000.0,7829000000.0,4608000000.0,UNP
2017-09-30,19151000000.0,15930000000.0,1847000000.0,15790000000.0,,5810000000.0,5810000000.0,3434000000.0,789834578.0,22044000000.0,,8332000000.0,8332000000.0,4953000000.0,UNP
2017-12-31,24856000000.0,16144000000.0,1275000000.0,-10064000000.0,,-3340000000.0,-3340000000.0,3966000000.0,780917756.0,21240000000.0,,8061000000.0,8061000000.0,10712000000.0,UNP
2018-03-31,24389000000.0,16334000000.0,1048000000.0,5475000000.0,,1939000000.0,1939000000.0,1310000000.0,772517399.0,21583000000.0,,8207000000.0,8207000000.0,10950000000.0,UNP
